Location,Price,Rooms,Bathrooms,Car Parks,Property Type,Furnishing,SizeType,SizeValue
65,0.7,3,2,1,55,1,0,1011
65,6.5,3,6,0,45,1,1,5864
65,3.6,3,6,0,45,0,1,7000
65,1.7,3,3,2,12,1,1,2293
65,1.65,3,3,2,20,1,1,1600
65,1.7,2.5,4,2,23,1,1,1600
65,3.9,3,4,4,48,1,1,8288
65,2.5,3,4,6,45,2,1,7000
65,4.8,2.5,6,4,45,1,1,7900
65,1.5,3,4,0,22,1,1,2400
65,1.5,2,3,0,23,1,1,1600
79,3.88,3,6,2,48,1,1,4800
65,6.7,3,6,0,45,1,1,6695
65,1.8,3,3,0,23,1,1,1600
65,3.5,3,4,4,45,1,1,6800
47,2.1,3,4,0,48,1,1,6410
65,4.9,3,6,0,45,1,1,7600
65,1.8,2.5,4,0,12,2,1,2200
65,2.78,3,3,0,48,3,1,7140
47,0.52,3,2,2,59,2,0,1313
65,5.5,3.5,6,6,48,1,1,5963
50,0.6,3,1,1,55,2,0,780
65,6,3,6,0,48,1,1,4500
65,3.4,3,5,0,77,1,1,3200
65,2.18,3,4,0,20,2,1,3422
2,2.4,2,4,2,55,0,0,1800
37,0.55,3,2,0,55,2,0,1108
65,1.2,2,4,2,57,0,0,1798
50,1.1,3,2,1,55,2,0,1127
65,5,3,4,4,48,1,1,5280
65,2.3,2.5,4,2,12,1,1,2200
65,1.68,1.5,3,2,56,0,0,2800
50,0.56,3,2,2,55,2,0,1130
50,0.82,3,2,1,55,2,0,1240
50,0.92,1.5,2,1,55,2,0,1390
20,1.55,3,1,1,80,0,0,1131
40,3.336,1.5,2,0,83,1,0,1668
24,0.8,3,2,2,83,0,0,1076
40,0.88,3,1,1,79,0,0,493
40,1.55,3,2,0,79,0,0,1030
20,2.1789,1.5,2,1,80,0,0,1614
40,0.98,3,1,0,79,0,0,603
40,1.1,3,2,1,80,1,0,915
42,0.985,3,2,1,0,2,0,3200
50,1.02,2,3,1,56,0,0,1556
20,2.09,2,3,1,56,1,0,2321
50,0.65,3,2,1,79,2,0,913
32,1.128,3,2,0,1,2,1,3430
67,0.62,3,2,0,55,0,0,1200
2,4.8,2.5,5,3,60,1,0,3710
79,1.8,2.5,5,0,78,2,0,4300
19,1.6,3,5,0,74,2,1,5560
62,0.585,3,2,2,79,0,0,845
32,0.735,2,2,2,80,2,0,1133
79,1.6,3,5,2,78,2,1,3595
19,0.42,3,2,1,55,2,1,1173
19,1.1,3,3,2,55,2,1,1636
40,0.004,2,3,2,56,0,0,1807
3,5.2,3,6,4,55,2,0,4400
31,0.63,3,2,0,59,1,0,1113
32,0.288,3,2,0,56,2,0,700
12,0.003,2,2,1,56,0,0,1575
20,1.65,3,6,2,55,0,0,2375
50,1.75,2.5,4,3,55,1,0,2700
23,6.18872,3,6,2,80,1,0,3132
50,1,3,2,2,79,0,0,1600
63,0.238,3,2,0,40,1,0,850
63,0.168,1.5,2,1,40,1,0,755
65,0.7,2,3,1,56,1,0,1500
63,0.225,3,2,1,40,1,0,855
65,0.98,2.5,4,2,55,1,0,2616
76,1.35,2,3,2,55,1,0,1712
27,2.5,3,6,3,73,0,0,3860
10,0.168,3,2,1,40,2,0,776
63,0.22,3,2,0,40,1,0,855
63,0.188,3,2,0,40,2,0,855
8,1.5,2,4,1,55,0,0,1977
50,0.8,3,2,1,79,0,0,1294
86,0.53,1.5,2,1,79,2,1,2
50,0.65,3,2,2,56,2,0,1015
31,0.398,3,2,1,37,1,0,855
31,0.265,2,2,2,40,1,0,855
64,0.85,2,4,3,55,0,0,1381
27,2.4,3,6,3,44,0,0,4333
63,0.195,3,2,0,40,1,1,855
8,1.08,1.5,2,1,55,0,0,1200
63,0.175,3,2,1,40,2,0,755
63,0.215,3,2,0,40,1,0,853
32,0.73,2,2,2,80,0,0,1094
14,0.62,3,2,2,79,1,0,791
14,0.52,3,1,1,83,1,0,667
76,1.5,3,4,2,55,2,0,2200
76,1.65,2.5,4,2,55,1,0,2200
76,2.5627,2,4,0,55,1,0,3661
76,1.6,2,4,0,55,1,0,2059
76,1.45,2,4,0,55,2,0,1784
40,1.5,3,3,0,55,2,0,1683
40,1.4,3,3,0,55,1,0,1683
67,0.39,3,2,1,79,2,0,1009
67,0.55,3,2,2,83,2,0,1260
67,0.36,3,2,2,83,2,0,859
67,0.43,3,2,0,79,2,0,943
37,0.54,3,2,1,80,0,0,750
37,0.32,3,1,1,83,0,0,350
72,2.45,3,5,0,20,2,1,6300
27,1.05,3,2,0,79,0,0,1145
50,1.57975,3,20,1,79,1,0,1775
64,0.568,3,2,1,55,1,0,1079
39,1.528888,3,2,0,79,0,0,1087
27,1.15,3,2,2,79,0,0,1148
50,1.2096,3,2,1,79,0,0,945
21,8.18,3.5,6,0,44,1,1,9709
27,1.199494,1,1,1,79,2,0,677
79,2.5,3,3,2,76,1,1,7200
50,3.7,3,5,3,79,1,0,3620
50,1.125,3,2,1,79,0,0,886
62,0.75,3,2,2,79,2,0,1122
82,0.9,3,2,0,79,2,0,530
3,4.8,2.5,5,0,55,1,0,6800
37,0.004,2,3,2,56,0,0,1807
64,1,3,3,2,55,0,0,1569
19,0.41,3,2,1,55,2,1,976
27,0.588,2,3,1,55,1,0,1400
14,0.63,2,3,2,55,1,0,1069
2,9.8,2.5,5,4,60,1,0,7500
51,5.9,3,6,15,44,0,1,16145
40,0.87,3,2,1,83,0,0,850
19,0.47,2,2,1,55,1,0,1142
40,0.76,3,1,0,83,0,0,603
19,0.48,1,2,1,80,1,0,719
82,0.0029,3,1,1,80,0,0,840
82,1.6,3,3,2,80,0,0,1373
14,0.53,3,2,1,59,0,0,1224
40,0.915,3,1,1,79,0,0,655
32,0.42,3,2,1,59,0,0,985
40,1.6237,3,3,0,79,0,0,1249
40,0.9045,3,1,0,79,0,0,603
40,2.05,3,3,2,79,0,0,1798
40,1.6,2,3,0,55,0,0,2229
40,1.35,2,3,0,55,0,0,1659
40,0.999,3,2,0,55,0,0,1140
20,0.69,3,2,1,56,0,0,1200
23,7,3,7,3,45,0,1,2765
8,4.6,2,4,3,56,1,0,3239
8,3.98,2,4,0,56,1,0,3658
20,1.5,2,3,0,55,1,0,1900
20,1.05,3,2,0,55,1,0,1250
40,2.8,2.5,5,0,55,2,0,3218
40,2.19925,2,4,0,55,1,0,2315
40,4.8697,3,6,0,55,0,0,4427
40,1.99,2,5,0,79,0,0,2208
40,4.326,2.5,5,0,55,2,0,3605
40,3.1,3,4,0,55,0,0,2808
40,1.788,2,4,0,79,0,0,2208
40,8.1,2.5,4,0,59,1,0,3218
40,4,2,4,0,59,0,0,2228
32,3.3,3.5,5,6,45,1,1,9563
19,0.36,3,2,0,55,1,0,960
26,0.36,3,2,0,55,1,0,1195
32,0.315,3,2,1,59,2,0,820
5,0.68,2,3,2,55,0,0,1316
28,3.3,2.5,6,0,89,1,1,3300
47,0.31,3,2,1,59,1,0,1076
56,0.43,3,2,1,59,1,0,1088
19,0.33,3,2,1,59,1,0,861
7,0.28,3,2,1,40,2,0,854
8,0.6,3,2,2,56,2,0,1180
27,0.528,3,3,1,55,0,0,1473
8,3,2,4,0,56,1,0,2760
8,2.9,2,4,0,56,1,0,2572
8,3.88,2.5,6,2,56,1,0,3600
8,3.1,2,4,0,56,1,0,2782
19,0.378,3,1,0,79,0,0,610
24,1.04,1.5,2,2,79,2,0,1410
23,1.78,3,5,2,80,0,0,2078
37,0.435,3,2,1,56,2,0,1070
23,1.62,1,2,1,83,1,0,1194
32,0.405,3,2,0,59,1,0,1246
63,0.9,3,2,2,59,1,0,1300
63,0.84,3,2,2,59,1,0,1319
63,0.85,3,2,2,59,1,0,1319
63,1.13,2,4,0,59,1,0,1788
63,0.85,3,2,2,59,1,0,1319
63,0.9,3,2,2,59,1,0,1300
63,0.93,3,2,2,59,1,0,1306
32,0.39,3,2,1,81,1,0,775
63,0.95,3,2,2,59,1,0,1300
63,0.9,3,2,2,59,1,0,1306
12,1.465,1,2,2,57,1,0,998
88,0.85,2,3,3,56,1,1,1518
42,0.53,3,2,1,59,1,0,930
12,3.2,2,4,0,79,0,0,2013
31,3.8,3,6,0,48,2,1,13154
42,0.45,3,2,1,36,0,0,1100
67,0.57,2,2,2,79,1,0,1207
67,0.345,3,1,0,79,2,0,618
67,0.445,3,2,2,55,2,0,1370
65,3.19,2.5,5,0,76,1,1,3100
70,0.865,3,3,1,55,0,0,1675
76,4.7,2.5,5,0,73,1,0,5546
67,0.56,3,2,2,55,0,0,1600
67,0.405,3,2,1,55,2,0,1272
67,0.4,3,2,2,55,2,0,1207
67,0.43,3,2,0,0,1,0,1400
76,3.65,3,6,0,44,2,0,4238
50,4,3,5,3,56,1,0,5733
50,2.38,2.5,4,3,56,1,0,3055
50,1.78,2.5,3,2,56,1,0,2580
49,1.78,2,3,0,59,0,0,1905
27,1.12,2.5,4,0,59,0,0,1970
76,6.8,6,8,6,57,2,1,7987
50,1.95,2,2,2,55,0,0,3000
12,0.76,3,1,1,83,0,0,696
2,0.53,3,1,0,83,0,0,948
27,0.5,3,2,1,59,0,0,1100
88,0.925,2,3,2,56,1,0,1551
50,1.1,2,3,2,56,0,0,1605
50,1.17,2,3,2,56,0,0,1605
50,1.18,2,3,2,56,0,0,1605
82,1.46,2,3,2,59,0,0,1836
39,0.98,3,1,1,59,1,0,811
50,1.08,2,3,3,59,0,0,1500
19,0.399,3,2,2,55,1,1,920
40,1.1137,3,2,1,59,1,0,1591
32,0.76,2,2,0,59,2,0,1406
40,1.0857,3,2,1,59,1,0,1551
40,1.5029,1.5,3,1,59,1,0,2174
32,0.629,2,4,2,55,2,1,1368
40,1.27,1,1,1,79,2,0,653
50,0.85,3,2,1,79,1,0,1248
50,0.985,2,2,0,79,2,0,1552
50,2.38,2.5,6,0,55,1,0,3410
50,1.495,2,4,0,56,1,0,1905
9,0.69,3,2,1,79,0,0,815
27,4.8,3,6,0,73,1,1,2400
50,2.95,3,6,4,55,1,0,3982
50,1.65,2.5,4,0,55,1,0,2780
42,0.288,3,2,1,37,2,1,851
50,3.02,2.5,4,3,56,1,0,3729
50,2.19,2,4,3,56,1,0,2707
37,0.36,3,1,1,79,2,1,405
76,3.7,2.5,6,3,56,2,1,4526
42,0.798,3,3,0,12,2,1,1760
42,0.595,3,2,0,12,2,1,880
88,0.2,3,1,0,67,2,0,532
31,0.486,3,2,0,55,3,0,978
50,1.2,2,3,0,55,1,0,1756
42,0.48,3,2,2,79,2,0,1027
70,0.578,3,2,0,59,2,1,947
67,0.49,3,2,1,59,2,1,1130
50,3.05,3,6,2,17,1,1,2806
8,1,3,2,0,80,0,0,1223
8,1.4,2,3,0,80,1,0,1610
8,0.72,3,1,0,83,1,0,784
8,0.67,3,1,1,83,0,0,671
42,0.37,3,2,1,59,2,0,822
8,0.93,3,2,1,80,0,0,1098
64,1.2,3,7,4,19,1,0,3500
19,0.6723,3,2,0,79,3,0,1272
50,2.25,2.5,4,3,56,1,0,3150
67,0.27,3,1,1,40,2,1,653
50,1.75,2,4,0,56,1,0,2580
50,2.25,2.5,4,0,56,2,0,3055
42,0.36,3,2,0,92,1,1,865
3,5.01,2.5,6,3,59,1,0,3950
5,0.838,3,3,0,12,2,1,1650
5,0.42,3,2,1,59,2,0,1076
76,0.465,3,1,1,80,0,0,578
31,0.55,3,2,2,59,1,0,1011
31,0.4299,3,1,0,59,0,0,698
50,1.45,2,4,0,55,1,0,2163
31,0.4299,3,1,1,59,0,0,698
31,0.56,3,2,1,55,0,0,1011
50,1.68,2,3,3,56,2,0,2648
50,1.3,2,3,0,55,2,0,1668
50,1.4,2,3,0,55,0,0,1668
31,0.58,3,2,2,55,2,0,911
31,0.62,3,2,2,59,1,0,911
19,0.398,3,2,0,0,2,1,1400
40,4.2,3,3,2,55,1,0,2250
19,0.63,3,3,2,8,1,1,1650
50,1.78,2.5,4,2,56,0,0,2735
86,0.635,3,2,1,79,0,0,1100
63,0.365,3,2,1,36,1,0,920
49,2.1,2,4,0,55,0,0,1906
33,0.52,3,2,1,55,1,0,865
40,1.05,2,3,2,83,0,0,1313
40,1.23,2,4,2,83,1,0,1378
40,1.3,2,4,3,80,0,0,1701
40,0.689,3,1,1,80,1,0,689
40,0.899,1.5,3,2,80,1,0,1055
40,1.05,2,3,2,83,0,0,1313
40,1.05,2,3,2,83,1,0,1335
40,0.834974,1,2,1,83,1,0,969
40,0.66,3,1,1,80,1,0,689
40,1.474,3,2,2,80,1,0,1485
40,0.689,3,1,1,80,1,0,689
40,1.28,2,4,2,80,0,0,1701
40,1.48,3,2,0,79,1,0,1485
40,0.721,3,1,0,79,1,0,721
40,0.743,3,1,0,79,1,0,743
40,0.635,3,1,0,83,1,0,635
40,1.4,2,4,2,80,1,0,1701
40,1.474,3,2,2,80,1,0,1485
40,1.28,2,3,2,80,1,0,1701
40,1.35,2,4,2,80,1,0,1701
40,0.85,1.5,3,2,80,1,0,1055
40,1.08,2,3,2,83,1,0,1313
40,1.05,2,3,3,83,0,0,1313
40,0.75,3,1,1,80,1,0,721
40,0.78,1,1,0,83,1,0,904
40,0.83,1,1,0,80,1,0,980
40,0.88,1.5,3,0,83,1,0,1055
40,1.28,2,3,0,80,1,0,1378
40,1.38,2,4,0,80,1,0,1701
40,0.87,1,1,0,80,1,0,980
40,0.95,1.5,3,0,80,1,0,1055
40,0.92,1.5,3,2,80,0,0,1055
40,0.99,1.5,3,0,83,1,0,1055
40,1.15,2,4,3,80,1,0,1701
40,0.89,1.5,3,2,80,0,0,1055
40,1,1.5,3,2,83,1,0,1335
40,0.75,1,1,0,83,1,0,807
40,1.15,2,4,3,80,1,0,1378
40,0.9,1.5,3,2,80,0,0,1055
40,1.2,2,4,2,80,0,0,1378
40,0.689,3,1,0,83,1,0,689
40,2.15,3,2,1,83,0,0,1076
40,3.2,3,3,0,83,0,0,1668
40,0.528,3,1,1,79,1,0,624
40,2.282,3,2,1,80,0,0,1087
25,1.63,2,4,0,59,1,0,2066
55,0.27,3,1,1,62,1,0,450
22,6.48,3,7,4,44,0,1,6307
25,0.97,3,2,0,83,2,0,1012
55,0.27,3,1,1,55,1,0,450
72,0.38,3,2,1,79,2,0,800
72,0.38,3,2,1,79,2,0,800
72,0.38,3,2,1,79,2,0,800
19,0.3,3,2,1,79,2,0,650
55,0.27,3,1,1,55,1,0,450
72,0.37,3,2,1,79,2,0,650
31,3,3,8,4,44,2,0,6900
5,0.38,3,2,1,83,1,0,850
25,0.935,3,2,2,56,0,0,1097
37,0.53,3,2,1,80,0,1,753
37,0.6,3,2,1,56,0,0,1090
12,0.58,1,2,2,83,0,1,535
50,2.6,3,6,5,56,1,1,4500
14,0.61,3,2,3,55,2,0,1281
40,2.4,2,4,2,55,0,0,3439
42,0.49,3,2,1,55,2,0,1030
67,0.518,3,2,0,55,2,0,1190
67,0.49,3,2,1,55,2,0,1450
76,2.7,2.5,6,3,56,2,1,3729
88,0.395,1,2,1,80,1,0,657
50,3.3,3.5,7,5,44,1,1,3090
14,0.628,3,2,2,59,1,0,1236
14,0.618,3,2,2,59,1,0,1232
14,0.75,2,3,2,59,1,1,1293
50,0.59,1.5,2,1,56,1,0,1238
40,2.2,1,2,1,79,1,0,1087
12,3.98,2,5,2,79,0,0,2405
50,2.5,2.5,6,3,55,1,0,3729
9,0.74,1,1,0,79,1,0,861
40,4.2,1.5,3,1,79,1,0,1668
40,1,3,1,1,59,0,1,753
33,0.31,3,2,1,36,2,0,903
12,3.6,2,4,2,79,0,0,2013
12,0.66,3,1,0,79,0,0,550
20,0.61,3,3,1,56,0,0,1300
14,0.428,3,2,1,36,2,0,890
23,3.8,2,3,1,79,1,0,2702
23,2.21085,1.5,2,1,79,1,0,1668
23,1.65,1,2,1,79,1,0,1184
23,1.5,1,1,1,79,1,0,904
37,1.380566,3,2,0,79,1,0,895
37,1.073374,1,1,0,79,1,0,688
37,0.99821,1,1,0,79,1,0,625
32,0.73,3,2,2,83,1,0,1148
20,3.7,2,5,2,55,1,0,3285
32,0.7,3,2,1,83,1,0,1112
32,0.56,3,2,1,83,1,0,763
32,0.39,3,2,0,79,1,0,775
32,0.61,3,2,1,83,1,0,911
40,0.98,3,1,0,83,0,0,627
32,0.68,3,2,2,79,0,0,814
32,0.718,3,2,2,79,0,0,909
8,0.83,3,2,1,55,1,0,1098
8,0.68,1,1,1,55,1,0,624
8,4.1,2.5,5,0,55,1,0,4080
8,1.5,2,3,2,59,1,1,1807
23,2.6,2,4,2,79,1,0,1851
40,1.2,3,2,0,59,0,1,1124
65,2.5,2.5,5,2,56,0,1,2900
70,3.9,2.5,6,3,55,2,0,4146
65,0.72,3,2,1,56,1,1,1022
65,1.2,2,3,0,59,0,1,1798
50,3.681,2.5,5,3,56,1,0,4090
50,3.48,2.5,5,3,56,1,0,3720
50,3.268,2.5,5,3,56,1,0,3632
8,1.6,3,3,2,55,1,0,2239
50,3.19,2.5,5,3,56,1,0,3632
67,0.498,3,2,1,56,1,1,1272
65,0.89,3,2,1,56,1,1,1305
65,0.69,3,2,0,59,1,1,1044
8,1.25,3,2,3,56,0,1,1500
19,0.33,3,2,1,59,1,0,1111
50,1.35,3,3,2,55,1,0,1603
40,2.5728,2,4,2,55,1,0,2144
40,2.35725,2,4,2,55,1,0,2245
40,2.46435,2,4,2,55,1,0,2347
40,2.7153,2,4,2,55,1,0,2586
40,3.0513,2,4,2,55,1,0,2906
40,3.3419,2,4,2,55,1,0,2906
86,3.5,2.5,4,3,48,1,1,6000
86,3.2,2.5,5,6,48,2,1,6000
76,0.398,3,2,0,55,1,0,938
25,1.28,1.5,2,2,55,1,0,1281
25,1.308,1.5,2,2,55,1,0,1346
76,0.378,3,2,0,55,1,0,918
25,1.23,1.5,2,2,55,1,0,1375
25,1.28,3,2,2,55,1,0,1561
76,0.22,3,2,1,36,0,0,600
8,7.68,2.5,6,4,56,1,0,5200
8,4.08,2,5,3,56,1,0,3658
50,3.899,3,4,3,55,1,0,5090
50,2.041942,3,4,3,55,1,0,2766
50,1.65781,3,3,2,55,1,0,2163
23,1.4,3,1,1,83,1,0,904
5,0.78,3,2,2,55,2,0,1400
40,0.86,3,1,1,79,0,0,743
40,2.58,2,3,0,80,0,0,1592
64,0.4936,3,2,2,80,2,0,1001
76,0.37,3,2,0,55,0,0,938
64,0.4146,3,2,1,83,2,0,850
76,2.7,2.5,5,7,56,1,1,3886
19,0.23,3,2,0,40,3,0,800
14,0.388,3,2,1,40,3,0,1093
50,1.68,3,2,2,55,0,0,1778
64,0.69,3,3,1,59,0,0,999
14,0.58,3,2,2,59,2,0,1100
67,0.52,3,2,2,80,1,0,918
19,0.4508,3,2,2,55,2,0,850
37,0.49,3,2,2,55,2,0,1184
19,0.5046,3,2,2,56,1,0,1000
50,2.7,2.5,5,0,25,2,0,4627
50,0.92,2,4,2,55,1,0,1828
17,4.98,2.5,6,0,73,1,1,4200
2,0.85,3,3,0,12,1,1,1470
50,2.8,3,5,0,55,1,0,2702
50,1.75,2,4,0,55,1,0,1668
50,1.85,2.5,5,0,55,1,0,1830
50,1.45,2,4,0,55,1,0,1496
50,1.1,2,3,2,55,0,0,1828
50,0.73,3,2,1,55,1,0,1208
71,0.58,3,2,2,55,0,0,1237
67,0.46,3,2,1,56,2,0,1328
67,0.41,3,2,1,59,2,0,1272
34,0.67,3,2,1,83,1,0,890
50,0.82,3,1,1,85,1,0,735
67,0.43,2,3,1,59,1,0,1335
67,0.2,3,1,1,40,1,0,653
67,0.41,3,2,1,55,1,0,1272
67,0.248,3,2,0,59,2,0,845
67,0.63,1.5,2,2,55,1,0,1098
67,0.37,3,2,1,55,2,0,1001
67,0.55,3,2,2,55,1,0,1500
88,0.198,3,1,0,64,2,0,550
67,0.41,3,2,1,59,1,0,1272
67,0.38,3,2,1,55,1,0,1169
64,0.66,3,2,1,55,2,0,1079
23,0.8,3,2,1,55,2,0,1584
82,0.55,3,2,1,55,0,0,1260
76,1.45,2.5,4,2,59,0,1,2140
14,0.638,3,2,2,59,1,0,1232
14,0.588,3,2,2,59,1,0,1032
40,0.92,1.5,3,1,79,0,0,1015
14,0.538,3,3,2,59,2,0,1003
14,0.5,2,2,1,55,1,0,1080
20,3.75,2,5,0,55,0,0,3285
14,0.55,3,3,2,59,2,0,1003
32,1.75,3,6,0,56,1,0,3068
79,0.5,3,2,0,79,1,0,1007
67,0.525,3,2,0,55,1,0,1313
67,0.54,3,2,0,55,1,0,1313
67,0.53,3,2,0,55,1,0,1450
67,0.4,3,2,0,55,1,0,1272
67,0.42,3,2,2,79,1,0,842
67,0.45,3,2,0,55,1,0,1207
67,0.488,3,3,0,55,2,0,1219
67,0.42,3,2,2,79,1,0,842
86,0.62,3,2,0,79,1,0,1160
67,0.505,3,2,0,55,1,0,1333
67,0.38,3,2,1,79,1,0,925
67,0.69,3,2,0,55,1,0,1362
88,0.48,3,2,0,55,1,0,1150
86,0.59,3,2,0,79,0,0,1100
67,0.585,3,2,0,55,3,0,1092
67,0.42,3,2,2,79,1,0,842
67,0.23,3,2,0,36,0,0,715
67,0.45,3,2,0,55,1,0,1272
67,0.555,2,2,0,55,1,0,1600
67,0.485,3,2,0,55,1,0,1272
86,0.63,3,2,0,79,1,0,1100
67,0.52,3,2,0,55,1,0,1313
67,0.585,3,2,0,55,3,0,1092
67,0.43,3,2,0,55,1,0,1207
67,0.46,3,2,0,55,1,0,1207
67,0.43,3,2,0,55,1,0,1272
67,0.5,3,2,0,55,1,0,1313
67,0.61,3,2,0,55,1,0,1408
67,0.5,3,2,0,55,1,0,1313
67,0.4,3,2,1,79,1,0,900
67,0.46,3,2,0,55,1,0,1272
67,0.48,3,2,0,55,1,0,1066
67,1.2,3,2,2,55,1,0,1414
72,0.73,1.5,2,2,83,0,0,1025
71,0.39,3,2,1,59,1,0,1045
63,0.69,2,3,2,55,1,0,1262
23,1.77,1,2,1,79,1,0,1152
76,1.4,2.5,4,2,56,0,1,2140
67,2.6,3,4,0,44,2,1,6230
88,0.89,3,3,4,12,1,0,2800
2,0.0024,3,2,0,80,0,0,856
24,1.079,1.5,2,2,80,1,0,1410
64,0.85,2,4,1,55,1,0,1381
47,0.398,3,2,1,58,2,0,980
82,1.56,1.5,2,0,79,1,0,1445
50,1.388,3,5,0,55,1,0,2069
40,4.5,3,6,0,79,1,0,5433
67,0.53,3,2,2,55,2,0,1378
67,0.538,3,2,1,55,1,0,1473
67,0.5,2,3,1,79,2,0,1092
67,0.38,3,2,1,79,2,0,807
67,0.52,3,2,2,55,2,0,1100
67,0.49,3,2,1,79,1,0,1040
19,1.25,3,3,0,14,0,1,2300
67,0.45,3,2,3,55,2,0,1328
67,0.498,3,2,3,55,2,0,1328
67,0.545,3,2,2,55,2,0,908
40,5.8,3,6,0,79,0,0,5429
40,2.7,2,4,0,79,1,0,3000
33,0.42,3,2,1,40,0,0,1200
26,0.295,3,2,1,40,1,0,910
12,0.66,3,2,0,79,0,0,783
79,2.2,3,7,0,44,1,0,4859
33,0.52,3,2,2,55,0,0,1100
25,3.1,2,4,3,20,1,0,3211
19,0.455,3,2,1,55,1,0,900
31,0.486,3,2,0,55,1,0,978
40,1.89,3,4,0,55,1,0,3412
88,0.63,1.5,2,1,55,2,0,991
26,0.55,3,2,0,55,1,0,1144
71,0.39,3,3,0,55,1,0,1017
32,0.628,2.5,1,1,59,1,0,730
71,0.34,3,2,1,55,1,0,1017
26,0.45,3,2,1,59,0,0,1038
32,0.79,3,2,1,59,1,0,1048
14,0.56,3,2,2,55,1,0,1080
26,0.348,3,2,1,37,1,0,1002
26,0.44,3,2,1,55,0,0,1144
14,0.56,3,3,0,36,1,0,1695
19,0.5,3,2,2,55,2,0,1050
67,0.45,3,2,1,55,2,0,1280
20,1.4,3,2,1,83,0,0,1131
2,3,2.5,4,0,44,2,1,8000
8,8.5,3.5,7,0,44,1,1,12000
88,0.998,3,2,2,56,2,0,1528
14,1.36,2,4,0,55,2,0,1878
14,0.54,3,2,1,83,2,0,1225
2,2,3,6,0,76,0,1,4969
67,0.88,3,3,2,56,2,0,1477
67,0.83,3,3,2,55,2,0,1441
19,1.38,2.5,4,0,9,2,1,3200
79,3.29,2.5,5,0,73,1,1,3638
88,1.28,3,4,2,56,1,0,2031
79,1.7,3,5,0,44,1,0,3393
40,6.75,3,6,0,55,1,0,6552
79,3.1,3,4,0,44,1,1,8000
86,2.5,3,6,0,44,1,0,6000
79,4.8,3,9,0,44,1,0,7700
40,4.1,2.5,6,2,80,0,0,3300
79,3,3,8,0,45,1,0,6000
79,2.5,3,5,0,48,1,1,4616
67,0.96,2,3,2,56,2,0,1610
67,1.7,2.5,5,3,56,2,0,2646
67,1.1,2,4,2,56,2,0,1746
67,0.98,2,3,2,56,2,0,1610
79,3.35,2.5,5,0,73,2,1,4166
40,2.45,2,5,2,55,0,0,3335
79,0.5,3,2,2,79,1,0,1007
79,3.28,3,8,0,44,1,1,6000
88,1,2.5,3,2,55,1,0,1820
67,0.4,3,2,1,55,2,0,1231
79,0.88,3,3,0,19,1,0,2324
79,2.38,3.5,5,0,45,1,1,5000
86,1.75,3,5,0,44,2,1,5877
40,2.7084,1.5,3,0,55,1,0,2257
40,4.558,3,6,0,55,1,0,4427
32,1.39,2,4,3,56,1,0,2638
32,1.438,2.5,4,3,56,1,0,2378
76,1.48,3,2,1,55,0,0,2640
71,0.85,3,4,3,59,0,1,1851
34,0.43,3,1,1,83,0,0,500
34,0.9525,2,2,1,82,0,0,1270
43,1.2,3,4,3,59,2,0,1986
76,0.52,3,2,1,55,0,0,997
14,0.588,3,2,2,56,1,0,1069
76,0.6,3,2,2,59,0,1,1261
76,0.9,2.5,3,2,59,0,1,1870
76,1.38,2,3,2,59,0,0,1712
64,0.64,3,3,2,55,2,0,1640
50,1.28,2,3,2,59,0,0,1970
64,0.43,3,2,2,55,2,0,1230
64,0.558,3,2,2,55,0,0,1230
64,0.56,3,2,2,55,1,0,1363
64,0.43,3,2,2,55,2,0,1240
64,0.52,3,2,2,55,1,0,1363
19,0.31,3,2,0,36,1,0,1000
19,0.51,3,2,0,55,1,0,920
26,0.3,3,2,1,40,0,1,840
76,2.28,3,4,2,9,0,1,3885
76,2.6,3,4,2,9,0,1,3885
76,7,3.5,6,6,45,0,1,6843
76,5.5,3,4,6,48,0,1,7181
37,0.38,3,2,1,55,1,0,861
76,4,3,5,6,45,2,0,5586
32,1.088,3,2,2,1,1,0,3000
67,0.225,3,1,1,12,1,0,604
82,1.48,1.5,3,2,79,0,0,1690
82,1.55,3,2,0,80,1,0,1445
3,1.01,1,1,1,83,0,0,942
3,0.57,3,1,1,83,0,0,502
40,0.635,3,1,0,83,0,0,576000
14,0.6,3,2,2,59,1,0,1234
14,0.7,3,2,2,55,0,0,1300
19,1.99,3,7,0,44,0,1,3583
71,0.408,3,2,1,59,1,0,1129
40,1.35,1.5,2,0,83,1,0,792
19,0.49,3,2,0,59,1,0,1042
40,5.1794,2,3,2,79,0,0,1786
40,9.5,2.5,4,2,55,1,0,3628
40,2.5,1,2,1,79,1,0,1087
20,6.5,2.5,3,2,55,0,0,3750
40,3.261,1,2,1,79,0,0,1087
20,5.913,2.5,4,2,55,1,0,3285
40,3.973,2.5,5,0,55,1,0,3973
40,7.46,2.5,5,0,55,1,0,6105
40,2.58,2,4,0,55,1,0,3109
40,2.9,2,4,0,55,1,0,3439
72,3.1,2.5,5,0,74,1,1,3282
11,0.785,2,2,0,55,2,0,1400
65,0.58,3,2,0,55,2,0,1300
56,0.89,3,2,0,55,2,0,1400
82,1.3,3,3,3,12,1,1,1650
19,0.38,3,1,0,83,0,0,695
19,0.46,3,2,0,83,1,0,916
19,0.515,3,2,1,83,1,0,1097
42,0.438,3,2,1,37,1,0,1001
40,7.328,3,6,0,55,1,0,7328
